,observation_date,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,beta_0,beta_1,beta_2,lambda
39,2014-02-28,0.05,0.08,0.12,0.33,0.69,1.51,2.13,2.66,6.293941567041655,-6.265380501305776,-5.781756085919804,0.30303030303030304
40,2014-03-03,0.05,0.08,0.12,0.32,0.66,1.46,2.07,2.6,6.186803818969817,-6.151057368221817,-5.762793592542612,0.30303030303030304
41,2014-03-04,0.05,0.08,0.12,0.33,0.71,1.54,2.17,2.7,6.370619616564313,-6.347866599098735,-5.806150340706845,0.30303030303030304
42,2014-03-05,0.06,0.09,0.13,0.33,0.71,1.54,2.16,2.7,6.370182439206664,-6.336334378007693,-5.831313756969356,0.30303030303030304
43,2014-03-06,0.05,0.08,0.12,0.37,0.73,1.57,2.2,2.74,6.430186463116988,-6.402176829155304,-5.821071310452403,0.30303030303030304
44,2014-03-07,0.06,0.09,0.13,0.38,0.79,1.65,2.27,2.8,6.467902675032158,-6.448670751293566,-5.6528650585858715,0.30303030303030304
45,2014-03-10,0.05,0.08,0.12,0.37,0.79,1.64,2.26,2.79,6.4412719783069035,-6.433643939498454,-5.612789995342629,0.30303030303030304
46,2014-03-11,0.05,0.08,0.13,0.37,0.79,1.62,2.25,2.77,6.402375797807835,-6.388716153692324,-5.594407716212425,0.30303030303030304
47,2014-03-12,0.05,0.08,0.12,0.37,0.78,1.59,2.2,2.73,6.2978530881586465,-6.283700715304577,-5.511036518234623,0.30303030303030304
48,2014-03-13,0.05,0.08,0.12,0.34,0.74,1.53,2.14,2.66,6.1933626502536425,-6.175232168169753,-5.5176984788417,0.30303030303030304
49,2014-03-14,0.05,0.08,0.12,0.36,0.74,1.55,2.14,2.65,6.138143452158371,-6.120757378053022,-5.402757577731291,0.30303030303030304
50,2014-03-17,0.06,0.08,0.13,0.38,0.77,1.58,2.19,2.7,6.245109745199126,-6.218754908131682,-5.484492957585719,0.30303030303030304
51,2014-03-18,0.05,0.07,0.13,0.36,0.75,1.56,2.16,2.68,6.230854419581174,-6.208815269935523,-5.529648715290138,0.30303030303030304
52,2014-03-19,0.06,0.09,0.15,0.47,0.91,1.75,2.31,2.78,6.116976034802661,-6.112318892601805,-4.78464826129959,0.30303030303030304
53,2014-03-20,0.06,0.09,0.14,0.45,0.9,1.73,2.31,2.79,6.182644252315739,-6.180228073916741,-4.919672220145234,0.30303030303030304
54,2014-03-21,0.06,0.08,0.14,0.45,0.91,1.73,2.3,2.75,6.0556030292097525,-6.060753920325961,-4.711861853403569,0.30303030303030304
55,2014-03-24,0.06,0.08,0.14,0.47,0.93,1.76,2.31,2.74,5.96243572074273,-5.9744566369283465,-4.485705026719881,0.30303030303030304
56,2014-03-25,0.05,0.08,0.13,0.47,0.92,1.76,2.32,2.75,5.995656336150863,-6.015600713270038,-4.520318160192224,0.30303030303030304
57,2014-03-26,0.05,0.07,0.12,0.45,0.89,1.7,2.27,2.71,5.973180399115968,-5.988207543132292,-4.642312038673024,0.30303030303030304
58,2014-03-27,0.04,0.06,0.12,0.45,0.9,1.7,2.26,2.69,5.89362025772121,-5.918517000576445,-4.499829640425736,0.30303030303030304
59,2014-03-28,0.04,0.06,0.13,0.45,0.93,1.74,2.31,2.73,5.9551624362620235,-5.985799721171117,-4.4730747467224665,0.30303030303030304
60,2014-03-31,0.05,0.07,0.13,0.44,0.9,1.73,2.3,2.73,6.011174539488466,-6.031001045609386,-4.631088181118365,0.30303030303030304
61,2014-04-01,0.04,0.06,0.13,0.44,0.91,1.74,2.32,2.77,6.115443025432931,-6.139266006043829,-4.7536072295505765,0.30303030303030304
62,2014-04-02,0.02,0.06,0.12,0.47,0.94,1.8,2.39,2.82,6.151926016873746,-6.198741939703186,-4.598346518157309,0.30303030303030304
63,2014-04-03,0.02,0.05,0.11,0.46,0.95,1.79,2.38,2.8,6.090925430515434,-6.146888826679719,-4.502576491431789,0.30303030303030304
64,2014-04-04,0.03,0.05,0.11,0.43,0.89,1.71,2.3,2.74,6.070814137889995,-6.106180135038099,-4.735315943239558,0.30303030303030304
65,2014-04-07,0.03,0.06,0.11,0.41,0.87,1.68,2.27,2.71,6.021360643868558,-6.055322120013035,-4.734814948390302,0.30303030303030304
66,2014-04-08,0.03,0.06,0.11,0.4,0.88,1.67,2.24,2.69,5.942888040527525,-5.979842198566012,-4.631210486043721,0.30303030303030304
67,2014-04-09,0.04,0.05,0.1,0.37,0.85,1.65,2.24,2.71,6.1001707710786865,-6.1309389406906964,-4.962827636989625,0.30303030303030304
68,2014-04-10,0.04,0.06,0.09,0.37,0.81,1.59,2.17,2.65,5.991560041655528,-6.012853694166756,-4.9623668882198,0.30303030303030304
69,2014-04-11,0.04,0.06,0.09,0.37,0.8,1.58,2.16,2.63,5.953393949504444,-5.973681397541989,-4.934092099600116,0.30303030303030304
70,2014-04-14,0.04,0.06,0.1,0.37,0.82,1.61,2.18,2.65,5.9667054032626075,-5.989971567362779,-4.881242487209667,0.30303030303030304
71,2014-04-15,0.04,0.05,0.11,0.39,0.84,1.63,2.18,2.64,5.897995439501726,-5.920434461427434,-4.736149693448812,0.30303030303030304
72,2014-04-16,0.04,0.05,0.11,0.39,0.87,1.67,2.21,2.65,5.854066020925141,-5.890352492918906,-4.5424594175120365,0.30303030303030304
73,2014-04-17,0.03,0.05,0.11,0.43,0.91,1.75,2.31,2.73,5.97396731726891,-6.023336790637253,-4.4844651844966394,0.30303030303030304
74,2014-04-21,0.04,0.06,0.11,0.42,0.91,1.74,2.31,2.73,5.985119535513383,-6.02936770415932,-4.521163177435523,0.30303030303030304
75,2014-04-22,0.03,0.06,0.11,0.45,0.93,1.76,2.31,2.73,5.911358480196547,-5.961072383925549,-4.3390514354239516,0.30303030303030304
76,2014-04-23,0.02,0.05,0.11,0.43,0.91,1.73,2.28,2.7,5.877080290067761,-5.9308276389816825,-4.364474766400575,0.30303030303030304
77,2014-04-24,0.01,0.04,0.1,0.43,0.91,1.74,2.3,2.7,5.8728306514390765,-5.940590900897602,-4.3082453498892175,0.30303030303030304
78,2014-04-25,0.03,0.04,0.11,0.43,0.9,1.72,2.28,2.68,5.869538146740874,-5.917148965418915,-4.399204348226189,0.30303030303030304
79,2014-04-28,0.03,0.05,0.1,0.44,0.9,1.73,2.29,2.7,5.9015446778201275,-5.950790408265014,-4.414915339406605,0.30303030303030304
80,2014-04-29,0.02,0.05,0.11,0.44,0.91,1.74,2.29,2.71,5.899115768277794,-5.95147645869368,-4.380476352768472,0.30303030303030304
81,2014-04-30,0.03,0.05,0.11,0.42,0.87,1.69,2.25,2.67,5.893179221970313,-5.931719386558092,-4.535553411084935,0.30303030303030304
82,2014-05-01,0.03,0.05,0.1,0.41,0.86,1.66,2.21,2.63,5.796708545116538,-5.83818051621558,-4.45373294695612,0.30303030303030304
83,2014-05-02,0.02,0.05,0.1,0.42,0.89,1.67,2.2,2.6,5.627817445708668,-5.683807937453682,-4.118769586692398,0.30303030303030304
84,2014-05-05,0.03,0.05,0.11,0.43,0.9,1.68,2.22,2.63,5.715922284414652,-5.75908499701256,-4.247101539384112,0.30303030303030304
85,2014-05-06,0.03,0.05,0.1,0.43,0.92,1.68,2.2,2.61,5.60693094169304,-5.659650581038837,-4.0497236217703305,0.30303030303030304
86,2014-05-07,0.03,0.05,0.1,0.41,0.89,1.65,2.18,2.62,5.711696618521747,-5.755064533501827,-4.3170455542078185,0.30303030303030304
87,2014-05-08,0.03,0.05,0.1,0.4,0.86,1.63,2.16,2.61,5.744240029328849,-5.781265082072929,-4.452335175469403,0.30303030303030304
88,2014-05-09,0.03,0.05,0.1,0.4,0.86,1.63,2.17,2.62,5.7790141180330235,-5.815159231139321,-4.500952938755758,0.30303030303030304
89,2014-05-12,0.03,0.05,0.09,0.41,0.87,1.67,2.21,2.66,5.853402439919575,-5.8978342904921455,-4.512813688853103,0.30303030303030304
90,2014-05-13,0.03,0.05,0.1,0.39,0.84,1.62,2.16,2.61,5.790240160258642,-5.824564134251345,-4.565101805029078,0.30303030303030304
91,2014-05-14,0.03,0.05,0.1,0.39,0.81,1.57,2.1,2.54,5.650340914373771,-5.676690557664648,-4.493790601912685,0.30303030303030304
92,2014-05-15,0.03,0.05,0.09,0.38,0.8,1.55,2.05,2.5,5.539118934489104,-5.569562589887386,-4.383084570369613,0.30303030303030304
93,2014-05-16,0.03,0.05,0.09,0.38,0.8,1.56,2.08,2.52,5.603980432711051,-5.635582030509855,-4.4492544766584485,0.30303030303030304
94,2014-05-19,0.03,0.05,0.09,0.36,0.79,1.56,2.09,2.54,5.691166384613979,-5.723619816003163,-4.59293677000244,0.30303030303030304
95,2014-05-20,0.03,0.06,0.09,0.35,0.77,1.53,2.06,2.52,5.6684349026882135,-5.695179346792696,-4.639502686706828,0.30303030303030304
96,2014-05-21,0.04,0.06,0.09,0.37,0.79,1.55,2.08,2.54,5.691247039932678,-5.712607904868053,-4.62544355277644,0.30303030303030304
97,2014-05-22,0.03,0.05,0.09,0.37,0.8,1.57,2.1,2.56,5.726312837070889,-5.757225753122801,-4.61857088860826,0.30303030303030304
98,2014-05-23,0.04,0.05,0.1,0.37,0.79,1.55,2.09,2.54,5.7160500634490985,-5.733509419460886,-4.674351884081817,0.30303030303030304
99,2014-05-27,0.04,0.06,0.09,0.39,0.79,1.56,2.08,2.52,5.6160050961336205,-5.637828080765947,-4.490770613723238,0.30303030303030304
100,2014-05-28,0.04,0.05,0.1,0.37,0.76,1.5,2.01,2.44,5.476860786638377,-5.489863475908209,-4.456097070377503,0.30303030303030304
101,2014-05-29,0.04,0.05,0.1,0.37,0.77,1.52,2.03,2.45,5.480598501171423,-5.499283011312294,-4.40359835848819,0.30303030303030304
102,2014-05-30,0.04,0.06,0.1,0.37,0.79,1.54,2.06,2.48,5.518632353710579,-5.542154905672604,-4.3793439571247355,0.30303030303030304
103,2014-06-02,0.04,0.06,0.1,0.39,0.83,1.6,2.12,2.54,5.596400741218825,-5.6282058770638335,-4.32561497776236,0.30303030303030304
104,2014-06-03,0.04,0.06,0.1,0.41,0.85,1.65,2.18,2.6,5.717149563716101,-5.751989470396369,-4.382011941142139,0.30303030303030304
105,2014-06-04,0.04,0.06,0.1,0.41,0.85,1.65,2.2,2.61,5.756956001706771,-5.7917937749105075,-4.429539740724974,0.30303030303030304
106,2014-06-05,0.04,0.06,0.1,0.4,0.82,1.63,2.17,2.59,5.754725296874365,-5.7841001516967605,-4.516211538980353,0.30303030303030304
107,2014-06-06,0.04,0.06,0.11,0.41,0.86,1.66,2.19,2.6,5.702013861685176,-5.736786261534415,-4.330863065324834,0.30303030303030304
108,2014-06-09,0.04,0.06,0.11,0.43,0.88,1.69,2.22,2.62,5.708136574952427,-5.746261317044983,-4.251649909861634,0.30303030303030304
109,2014-06-10,0.04,0.06,0.11,0.45,0.93,1.71,2.24,2.64,5.669053856541167,-5.712424743915252,-4.083277282267146,0.30303030303030304
110,2014-06-11,0.04,0.06,0.11,0.44,0.91,1.7,2.23,2.65,5.739763406051764,-5.77779762017591,-4.246841840486701,0.30303030303030304
111,2014-06-12,0.04,0.07,0.1,0.42,0.88,1.66,2.17,2.58,5.576413767058497,-5.618386452310689,-4.100837924188282,0.30303030303030304
112,2014-06-13,0.04,0.07,0.11,0.45,0.93,1.7,2.21,2.6,5.531119680892368,-5.577038238321775,-3.8876850485328323,0.30303030303030304
113,2014-06-16,0.04,0.07,0.11,0.49,0.95,1.71,2.21,2.61,5.505802358707138,-5.54502408035406,-3.816704148699723,0.30303030303030304
114,2014-06-17,0.04,0.07,0.11,0.51,0.99,1.77,2.27,2.66,5.553829021346165,-5.603091085959186,-3.713267407209613,0.30303030303030304
115,2014-06-18,0.03,0.06,0.1,0.48,0.95,1.71,2.21,2.61,5.504226726308742,-5.556212415036053,-3.7952711633880596,0.30303030303030304
116,2014-06-19,0.02,0.05,0.09,0.48,0.94,1.71,2.22,2.64,5.610519864013972,-5.666723423408549,-3.9593062846249767,0.30303030303030304
117,2014-06-20,0.02,0.04,0.09,0.5,0.94,1.71,2.22,2.63,5.588327689517594,-5.641005516756655,-3.934323166795676,0.30303030303030304
118,2014-06-23,0.03,0.06,0.1,0.48,0.96,1.72,2.23,2.63,5.547425149606798,-5.601294856723312,-3.8224559309342028,0.30303030303030304
119,2014-06-24,0.03,0.06,0.12,0.49,0.95,1.7,2.19,2.59,5.453741290642812,-5.493721623800188,-3.7653545832344024,0.30303030303030304
120,2014-06-25,0.03,0.05,0.11,0.48,0.92,1.68,2.17,2.57,5.463950189565663,-5.503744618738014,-3.8609505446010575,0.30303030303030304
121,2014-06-26,0.04,0.06,0.11,0.46,0.9,1.64,2.14,2.53,5.406476497227382,-5.438766082618521,-3.874805300336593,0.30303030303030304
122,2014-06-27,0.03,0.06,0.1,0.45,0.88,1.64,2.14,2.54,5.4543150753817935,-5.494593160948067,-3.953224051588893,0.30303030303030304
123,2014-06-30,0.04,0.07,0.11,0.47,0.88,1.62,2.13,2.53,5.437534843656179,-5.459302135832962,-3.9833496863275317,0.30303030303030304
124,2014-07-01,0.02,0.06,0.11,0.47,0.9,1.66,2.17,2.58,5.523819439260667,-5.563123101520806,-3.989306416115144,0.30303030303030304
125,2014-07-02,0.02,0.06,0.12,0.49,0.95,1.71,2.22,2.64,5.595825425285454,-5.637508479090664,-3.9465599039369645,0.30303030303030304
126,2014-07-03,0.01,0.06,0.11,0.52,0.98,1.74,2.25,2.65,5.534371642877202,-5.590629287172057,-3.7208429659275066,0.30303030303030304
127,2014-07-07,0.04,0.06,0.12,0.52,1.0,1.74,2.24,2.63,5.4787840593446235,-5.518843727384624,-3.6646235556971734,0.30303030303030304
128,2014-07-08,0.03,0.06,0.11,0.51,0.99,1.7,2.19,2.58,5.34525554141375,-5.392904989166888,-3.5300727721755845,0.30303030303030304
129,2014-07-09,0.03,0.06,0.11,0.51,0.97,1.68,2.17,2.57,5.358148574675231,-5.398512338188176,-3.6226465293867296,0.30303030303030304
130,2014-07-10,0.02,0.06,0.1,0.46,0.93,1.66,2.15,2.55,5.3714752129973595,-5.4262441915189745,-3.7047860670003794,0.30303030303030304
131,2014-07-11,0.02,0.07,0.11,0.48,0.92,1.65,2.13,2.53,5.314830062496538,-5.358222412242631,-3.662305363507212,0.30303030303030304
132,2014-07-14,0.03,0.06,0.11,0.48,0.95,1.68,2.17,2.55,5.34098547797528,-5.3892971540238905,-3.611303192997255,0.30303030303030304
133,2014-07-15,0.02,0.06,0.11,0.49,0.97,1.7,2.18,2.56,5.308037802942757,-5.366028717391207,-3.483090560787202,0.30303030303030304
134,2014-07-16,0.02,0.06,0.11,0.5,0.98,1.71,2.18,2.55,5.2489266430881125,-5.309772523688104,-3.3606911712428573,0.30303030303030304
135,2014-07-17,0.02,0.06,0.1,0.47,0.94,1.65,2.11,2.47,5.103480306725268,-5.165817297629332,-3.2987430456560207,0.30303030303030304
136,2014-07-18,0.02,0.05,0.1,0.51,0.97,1.69,2.14,2.5,5.120544744564874,-5.18283672851059,-3.2239118409460072,0.30303030303030304
137,2014-07-21,0.03,0.06,0.11,0.51,0.99,1.7,2.14,2.49,5.052417814296826,-5.111498121234073,-3.0881517401447,0.30303030303030304
138,2014-07-22,0.03,0.07,0.11,0.49,0.97,1.68,2.13,2.48,5.062793501316534,-5.120749425671385,-3.1549106479027085,0.30303030303030304
139,2014-07-23,0.03,0.05,0.11,0.5,0.96,1.67,2.12,2.48,5.108269328359987,-5.15877665882419,-3.283423607393723,0.30303030303030304
140,2014-07-24,0.03,0.06,0.11,0.53,1.0,1.72,2.18,2.52,5.11966443961272,-5.177573202210434,-3.1276074362307487,0.30303030303030304
141,2014-07-25,0.03,0.06,0.11,0.53,0.98,1.69,2.14,2.48,5.042986517283674,-5.095087219648461,-3.1032134373106706,0.30303030303030304
142,2014-07-28,0.04,0.06,0.11,0.54,1.01,1.73,2.17,2.5,5.037781765152521,-5.093607387681637,-2.9906781686330244,0.30303030303030304
143,2014-07-29,0.02,0.06,0.12,0.54,1.0,1.7,2.14,2.47,4.961423572210964,-5.01921195821757,-2.926642616871692,0.30303030303030304
144,2014-07-30,0.04,0.06,0.13,0.56,1.04,1.77,2.24,2.57,5.198756288004502,-5.247122095800374,-3.125577407488261,0.30303030303030304
145,2014-07-31,0.03,0.05,0.12,0.53,1.02,1.76,2.24,2.58,5.275942252881864,-5.335159885214767,-3.2692597543677073,0.30303030303030304
146,2014-08-01,0.03,0.05,0.13,0.47,0.94,1.67,2.16,2.52,5.302049524853875,-5.344290925709434,-3.6059513205821223,0.30303030303030304
147,2014-08-04,0.04,0.06,0.12,0.47,0.93,1.66,2.15,2.51,5.285857059064608,-5.324295749905544,-3.61147395567433,0.30303030303030304
148,2014-08-05,0.03,0.05,0.12,0.47,0.93,1.66,2.14,2.49,5.222927572828677,-5.269631978255167,-3.509066547413801,0.30303030303030304
149,2014-08-06,0.03,0.05,0.11,0.48,0.93,1.66,2.13,2.49,5.208693941403624,-5.256563062996458,-3.4875239449773825,0.30303030303030304
150,2014-08-07,0.03,0.04,0.11,0.44,0.89,1.6,2.07,2.43,5.150553880301093,-5.1950437904259354,-3.5765406687712744,0.30303030303030304
151,2014-08-08,0.03,0.05,0.1,0.45,0.91,1.62,2.09,2.44,5.114870470082587,-5.168878676210883,-3.4313277657104897,0.30303030303030304
152,2014-08-11,0.04,0.05,0.1,0.47,0.93,1.62,2.09,2.44,5.087572308881687,-5.13387678355719,-3.3799841482009976,0.30303030303030304
153,2014-08-12,0.03,0.05,0.1,0.45,0.92,1.63,2.1,2.46,5.1530367096516265,-5.208051107785683,-3.45960284598873,0.30303030303030304
154,2014-08-13,0.04,0.06,0.1,0.43,0.88,1.59,2.06,2.43,5.153533920129051,-5.195200131181741,-3.604405707494239,0.30303030303030304
155,2014-08-14,0.04,0.06,0.1,0.42,0.87,1.58,2.04,2.4,5.0836132736930075,-5.12769996111135,-3.530153560197466,0.30303030303030304
156,2014-08-15,0.03,0.05,0.09,0.42,0.86,1.55,1.99,2.34,4.921193483267255,-4.97393096094351,-3.3432850911854697,0.30303030303030304
157,2014-08-18,0.03,0.05,0.1,0.44,0.89,1.58,2.04,2.39,5.0161571120377495,-5.065743897205565,-3.3909323345833347,0.30303030303030304
158,2014-08-19,0.03,0.05,0.11,0.46,0.9,1.59,2.05,2.4,5.024723771880303,-5.067391842269912,-3.3842097862830522,0.30303030303030304
159,2014-08-20,0.04,0.06,0.12,0.49,0.94,1.65,2.09,2.43,5.004777835780325,-5.046482196967218,-3.2049702615559705,0.30303030303030304
160,2014-08-21,0.02,0.06,0.1,0.49,0.95,1.64,2.08,2.41,4.896981583887074,-4.961702146375234,-2.9883849871618944,0.30303030303030304
161,2014-08-22,0.03,0.06,0.1,0.53,0.98,1.68,2.1,2.4,4.7884602929551745,-4.853661078309277,-2.7198942748140102,0.30303030303030304
162,2014-08-25,0.04,0.05,0.11,0.53,0.99,1.69,2.09,2.39,4.759109742248288,-4.818237038617839,-2.6853118387344614,0.30303030303030304
163,2014-08-26,0.03,0.05,0.12,0.52,0.98,1.68,2.08,2.39,4.777625764925854,-4.836006878119367,-2.744997113526622,0.30303030303030304
164,2014-08-27,0.04,0.05,0.11,0.51,0.97,1.65,2.05,2.37,4.757673607832607,-4.810530729216506,-2.7955905112319663,0.30303030303030304
165,2014-08-28,0.03,0.05,0.11,0.5,0.95,1.63,2.04,2.34,4.70713258309431,-4.765462110931938,-2.7562115281471713,0.30303030303030304
166,2014-08-29,0.03,0.05,0.09,0.48,0.94,1.63,2.05,2.35,4.752213222694669,-4.822330869589972,-2.810201611292131,0.30303030303030304
167,2014-09-02,0.03,0.05,0.1,0.53,0.99,1.69,2.11,2.42,4.840215402998522,-4.9062323426812915,-2.778175339890823,0.30303030303030304
168,2014-09-03,0.03,0.05,0.11,0.52,0.99,1.69,2.11,2.41,4.819674964387398,-4.885407136829889,-2.7511001645241953,0.30303030303030304
169,2014-09-04,0.03,0.05,0.1,0.54,1.01,1.71,2.14,2.45,4.888818540363576,-4.956936744092762,-2.7812864344756383,0.30303030303030304
170,2014-09-05,0.03,0.05,0.1,0.52,0.99,1.69,2.14,2.46,4.977299209008627,-5.041465231622767,-2.976377603245459,0.30303030303030304
171,2014-09-08,0.02,0.05,0.1,0.54,1.02,1.72,2.16,2.48,4.949756265472932,-5.023818769015307,-2.824091338353644,0.30303030303030304
172,2014-09-09,0.02,0.05,0.11,0.56,1.06,1.76,2.19,2.5,4.919080240262163,-4.99715364314656,-2.6547442889857074,0.30303030303030304
173,2014-09-10,0.02,0.05,0.11,0.58,1.07,1.79,2.22,2.54,5.001317175966078,-5.077623509202127,-2.715021879630189,0.30303030303030304
174,2014-09-11,0.02,0.05,0.11,0.58,1.07,1.79,2.22,2.54,5.001317175966078,-5.077623509202127,-2.715021879630189,0.30303030303030304
175,2014-09-12,0.02,0.05,0.11,0.58,1.07,1.83,2.29,2.62,5.235601758073285,-5.312150773484377,-2.9851520847381883,0.30303030303030304
176,2014-09-15,0.02,0.05,0.11,0.58,1.06,1.8,2.26,2.6,5.206808861191268,-5.276515993816853,-3.019008438308702,0.30303030303030304
177,2014-09-16,0.02,0.04,0.13,0.55,1.04,1.78,2.26,2.6,5.294519697213147,-5.355210576157583,-3.2370225774374313,0.30303030303030304
178,2014-09-17,0.02,0.05,0.12,0.59,1.08,1.82,2.29,2.62,5.231851950862649,-5.300828856982172,-2.9924037512716892,0.30303030303030304
179,2014-09-18,0.02,0.04,0.12,0.59,1.1,1.85,2.32,2.63,5.227861275244675,-5.306851657420338,-2.8987705861176707,0.30303030303030304
180,2014-09-19,0.02,0.04,0.11,0.59,1.09,1.83,2.29,2.59,5.123684266070144,-5.205977567716971,-2.7832437574227167,0.30303030303030304
181,2014-09-22,0.01,0.04,0.1,0.58,1.06,1.8,2.26,2.57,5.112988280461027,-5.198185949330114,-2.8458112300659053,0.30303030303030304
182,2014-09-23,0.01,0.04,0.1,0.57,1.05,1.78,2.23,2.54,5.047754371243005,-5.132454665396411,-2.802624930443357,0.30303030303030304
183,2014-09-24,0.02,0.03,0.11,0.59,1.08,1.82,2.26,2.57,5.089042504225295,-5.1683839106611265,-2.7871553087491403,0.30303030303030304
184,2014-09-25,0.01,0.03,0.1,0.56,1.03,1.75,2.21,2.52,5.057233297873321,-5.136722278737366,-2.9081136261999565,0.30303030303030304
185,2014-09-26,0.01,0.03,0.11,0.59,1.08,1.8,2.24,2.54,4.997187850372027,-5.081784933823862,-2.6660749841600104,0.30303030303030304
186,2014-09-29,0.02,0.05,0.11,0.58,1.06,1.77,2.21,2.5,4.9133865591675905,-4.99016217037566,-2.6173071472753544,0.30303030303030304
187,2014-09-30,0.02,0.03,0.13,0.58,1.07,1.78,2.22,2.52,4.991094028602499,-5.059317219752672,-2.7455785540451143,0.30303030303030304
188,2014-10-01,0.02,0.04,0.1,0.53,1.0,1.69,2.12,2.42,4.830203413524395,-4.904330041929383,-2.7329285591758117,0.30303030303030304
189,2014-10-02,0.01,0.03,0.1,0.53,1.01,1.7,2.14,2.44,4.874988159311631,-4.956626813252005,-2.756031479644235,0.30303030303030304
190,2014-10-03,0.01,0.03,0.11,0.57,1.05,1.73,2.16,2.45,4.813217859621401,-4.8926138704797255,-2.5627612011206033,0.30303030303030304
191,2014-10-06,0.02,0.05,0.11,0.54,1.02,1.7,2.13,2.43,4.811570093379808,-4.883118670087198,-2.658765452999013,0.30303030303030304
192,2014-10-07,0.02,0.04,0.1,0.52,0.98,1.64,2.06,2.36,4.706434948614055,-4.77498006211179,-2.6738910387789643,0.30303030303030304
193,2014-10-08,0.01,0.05,0.1,0.46,0.9,1.57,2.02,2.35,4.850168862620968,-4.91113765126132,-3.1107235585139885,0.30303030303030304
194,2014-10-09,0.01,0.05,0.1,0.46,0.91,1.58,2.02,2.34,4.794077470223704,-4.860447934783253,-2.990965089086168,0.30303030303030304
195,2014-10-10,0.01,0.04,0.1,0.45,0.89,1.55,1.99,2.31,4.768782314530735,-4.830821413318414,-3.047835991303684,0.30303030303030304
196,2014-10-14,0.02,0.04,0.09,0.39,0.8,1.45,1.88,2.21,4.686814459888069,-4.735991471558896,-3.25312096741034,0.30303030303030304
197,2014-10-15,0.02,0.05,0.1,0.34,0.73,1.37,1.8,2.15,4.6699632979058885,-4.703451345993499,-3.487114604983055,0.30303030303030304
198,2014-10-16,0.03,0.05,0.1,0.35,0.75,1.39,1.82,2.17,4.695795007892033,-4.726446206796689,-3.475695992798849,0.30303030303030304
199,2014-10-17,0.02,0.05,0.11,0.39,0.79,1.44,1.88,2.22,4.741680312004511,-4.776467207908288,-3.3828572770541614,0.30303030303030304
200,2014-10-20,0.02,0.06,0.1,0.37,0.76,1.41,1.85,2.2,4.732417604078579,-4.767027592372502,-3.452147156512079,0.30303030303030304
201,2014-10-21,0.02,0.06,0.1,0.38,0.77,1.44,1.88,2.23,4.787932552798277,-4.825079942836465,-3.4653578464952304,0.30303030303030304
202,2014-10-22,0.02,0.06,0.11,0.41,0.8,1.46,1.9,2.25,4.785273197855883,-4.817323007897897,-3.394486493254271,0.30303030303030304
203,2014-10-23,0.01,0.06,0.11,0.41,0.83,1.52,1.95,2.29,4.809193144125579,-4.861470873651598,-3.25370030256318,0.30303030303030304
204,2014-10-24,0.01,0.06,0.11,0.41,0.82,1.52,1.96,2.29,4.830856119088879,-4.882407783073818,-3.2926852365572357,0.30303030303030304
205,2014-10-27,0.02,0.06,0.11,0.41,0.81,1.51,1.94,2.27,4.79966032363766,-4.843509903347722,-3.2995885281959847,0.30303030303030304
206,2014-10-28,0.02,0.05,0.11,0.42,0.84,1.53,1.97,2.3,4.845221832018376,-4.892586484542724,-3.2926310301692885,0.30303030303030304
207,2014-10-29,0.03,0.07,0.11,0.48,0.93,1.61,2.03,2.34,4.733660827859001,-4.789298303335323,-2.842671514186691,0.30303030303030304
208,2014-10-30,0.01,0.06,0.11,0.48,0.91,1.58,2.02,2.32,4.721147275753644,-4.781540642722525,-2.87625361820689,0.30303030303030304
209,2014-10-31,0.01,0.05,0.11,0.5,0.95,1.62,2.05,2.35,4.727620319719235,-4.794666008831728,-2.766628713814914,0.30303030303030304
210,2014-11-03,0.02,0.07,0.12,0.52,0.96,1.63,2.05,2.36,4.715979222442445,-4.7697904592114435,-2.735071477219788,0.30303030303030304
211,2014-11-04,0.03,0.06,0.11,0.52,0.97,1.63,2.05,2.35,4.689016720030238,-4.7447707188293915,-2.689390997704254,0.30303030303030304
212,2014-11-05,0.03,0.07,0.11,0.52,0.97,1.63,2.05,2.36,4.705169583014312,-4.759355872541176,-2.709092727791478,0.30303030303030304
213,2014-11-06,0.03,0.06,0.12,0.54,1.01,1.67,2.09,2.39,4.722856489957173,-4.779983678446071,-2.6183694944128826,0.30303030303030304
214,2014-11-07,0.03,0.06,0.12,0.51,0.95,1.6,2.01,2.32,4.651281991462646,-4.697427623610419,-2.737337728498615,0.30303030303030304
215,2014-11-10,0.02,0.07,0.13,0.55,1.0,1.65,2.07,2.38,4.696689175063924,-4.7470067126386795,-2.624125082410025,0.30303030303030304
216,2014-11-12,0.02,0.07,0.14,0.55,1.0,1.65,2.06,2.37,4.66809678910263,-4.714705026095732,-2.5954992962712082,0.30303030303030304
217,2014-11-13,0.02,0.08,0.15,0.53,0.97,1.64,2.05,2.35,4.661824136267098,-4.7049126533917605,-2.64264178913936,0.30303030303030304
218,2014-11-14,0.02,0.07,0.15,0.54,0.96,1.62,2.02,2.32,4.604139877902762,-4.641447516495241,-2.6241803469004177,0.30303030303030304
219,2014-11-17,0.03,0.07,0.15,0.54,0.96,1.64,2.04,2.34,4.666252685378593,-4.700062425627079,-2.6955526363476827,0.30303030303030304
