observation_date,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,beta_0,beta_1,beta_2,beta_3,lambda_1,lambda_2
2017-11-27,1.27,1.41,1.62,1.74,1.84,2.06,2.21,2.32,2.7225772921657305,-1.1914331932263913,-0.6661662326557137,-3.010209799379094,0.47,40
2017-11-28,1.3,1.46,1.61,1.75,1.85,2.07,2.24,2.34,2.780567293566674,-1.226246915083092,-0.7819515817988242,-2.826827943520076,0.47,40
2017-11-29,1.29,1.45,1.61,1.78,1.86,2.09,2.27,2.37,2.8082684658763597,-1.2657465939394792,-0.7362364430138282,-2.8751578133738755,0.47,40
2017-11-30,1.27,1.44,1.62,1.78,1.9,2.14,2.31,2.42,2.8611525341368043,-1.3421964874534513,-0.6723926220433768,-2.909199092490261,0.47,40
2017-12-01,1.27,1.45,1.62,1.78,1.9,2.13,2.28,2.37,2.7581857750480117,-1.2474939826560076,-0.4971186496229553,-2.844069318067366,0.47,40
2017-12-04,1.29,1.45,1.66,1.8,1.93,2.15,2.29,2.37,2.7131358804561163,-1.2043293343698511,-0.32799684545283214,-2.7346716244621065,0.47,40
2017-12-05,1.3,1.48,1.64,1.83,1.94,2.15,2.28,2.36,2.667691058524675,-1.1643702189902858,-0.21627933082407907,-2.5698164044827383,0.47,40
2017-12-06,1.3,1.48,1.68,1.78,1.92,2.11,2.25,2.33,2.6882794098899305,-1.092025235355426,-0.5098682221030354,-3.3350781407873034,0.47,40
2017-12-07,1.29,1.47,1.67,1.8,1.92,2.14,2.29,2.37,2.750122381642372,-1.177788055574247,-0.5163429135547463,-3.2417266843256125,0.47,40
2017-12-08,1.28,1.45,1.65,1.8,1.92,2.14,2.29,2.38,2.749688678869872,-1.220670779084084,-0.4481405260477146,-2.9783594499773898,0.47,40
2017-12-11,1.33,1.47,1.69,1.82,1.95,2.16,2.3,2.39,2.7302049594162248,-1.1959263621151237,-0.3487121163226951,-2.601475351659444,0.47,40
2017-12-12,1.34,1.49,1.7,1.83,1.95,2.18,2.32,2.4,2.759008540166379,-1.2031733882219633,-0.39900395601886773,-2.6723039324534223,0.47,40
2017-12-13,1.3,1.47,1.68,1.79,1.9,2.12,2.26,2.36,2.7551933521961742,-1.145931175464379,-0.6503424760719693,-3.448814713819184,0.47,40
2017-12-14,1.32,1.48,1.7,1.82,1.92,2.14,2.27,2.35,2.6938638852291326,-1.1016342539381492,-0.43717822422698016,-3.178046110960895,0.47,40
2017-12-15,1.31,1.48,1.71,1.84,1.95,2.16,2.28,2.35,2.647830228129095,-1.0712745396307304,-0.24566603529343362,-3.205183111146519,0.47,40
2017-12-18,1.38,1.51,1.7,1.84,1.94,2.17,2.3,2.39,2.739424887541528,-1.1810754777820127,-0.4036041299221195,-2.284769776778756,0.47,40
2017-12-19,1.37,1.51,1.71,1.87,1.97,2.23,2.37,2.46,2.8364839034773786,-1.2878358850112357,-0.40492033392902116,-2.3427637097559986,0.47,40
2017-12-20,1.38,1.51,1.72,1.87,1.98,2.24,2.4,2.49,2.896451435027161,-1.3432045671168784,-0.4850918075855857,-2.2896333658083545,0.47,40
2017-12-21,1.35,1.54,1.73,1.89,2.01,2.26,2.39,2.48,2.851623790865099,-1.2479064366259582,-0.4095961531852195,-3.026357314819012,0.47,40
2017-12-22,1.33,1.54,1.73,1.91,2.01,2.26,2.4,2.48,2.849611217820793,-1.225467906472355,-0.4086405818826535,-3.4180863023259866,0.47,40
2017-12-26,1.47,1.52,1.75,1.92,2.02,2.25,2.38,2.47,2.7465900986488805,-1.2757059098761734,-0.008351722334771527,-0.8537223635152157,0.47,40
2017-12-27,1.44,1.53,1.75,1.89,1.99,2.22,2.34,2.42,2.7155922868456814,-1.179104842664846,-0.15854801418034312,-1.6398870338998166,0.47,40
2017-12-28,1.39,1.54,1.76,1.91,2.0,2.23,2.36,2.43,2.7455205547553043,-1.1358703773055427,-0.26306485396041607,-2.7668256737831562,0.47,40
2017-12-29,1.39,1.53,1.76,1.89,1.98,2.2,2.33,2.4,2.714526142394411,-1.0964314753469395,-0.3032657347243705,-2.826415531611447,0.47,40
2018-01-02,1.44,1.61,1.83,1.92,2.01,2.25,2.38,2.46,2.8538835172080046,-1.085720456626027,-0.6636426537796943,-3.5997870221061903,0.47,40
2018-01-03,1.41,1.59,1.81,1.94,2.02,2.25,2.37,2.44,2.7693059561331363,-1.0508627127307735,-0.4008775997270796,-3.5231497826320646,0.47,40
2018-01-04,1.41,1.6,1.82,1.96,2.05,2.27,2.38,2.46,2.7682294715151414,-1.0441087575501176,-0.3301032649183595,-3.6107027545182264,0.47,40
2018-01-05,1.39,1.58,1.8,1.96,2.06,2.29,2.4,2.47,2.7596049300865944,-1.0989580156375538,-0.17106252057011223,-3.278187017879918,0.47,40
2018-01-08,1.45,1.6,1.79,1.96,2.07,2.29,2.41,2.49,2.784566115511941,-1.1668308686068012,-0.15591170178782662,-2.286837237844074,0.47,40
2018-01-09,1.44,1.6,1.78,1.98,2.09,2.33,2.46,2.55,2.872541113597677,-1.2733404739434284,-0.18324736685210258,-2.230017338313076,0.47,40
2018-01-10,1.42,1.59,1.78,1.98,2.08,2.32,2.47,2.55,2.8935622274788377,-1.2745188250524035,-0.26115945219550474,-2.5978540351671207,0.47,40
2018-01-11,1.43,1.58,1.77,1.98,2.09,2.32,2.46,2.54,2.841258943864013,-1.277351854731251,-0.07706513901992754,-2.05267860511211,0.47,40
2018-01-12,1.43,1.59,1.78,1.99,2.12,2.35,2.48,2.55,2.826822286287889,-1.2779116705115867,0.056852977679076024,-1.9529308212117307,0.47,40
2018-01-16,1.45,1.63,1.79,2.03,2.12,2.36,2.48,2.54,2.801223137034308,-1.2100264013296962,0.07522746295884902,-2.119559979141415,0.47,40
2018-01-17,1.44,1.63,1.79,2.05,2.15,2.39,2.51,2.57,2.816672810520986,-1.2463529381099414,0.17897199270103553,-2.07682624872484,0.47,40
2018-01-18,1.45,1.63,1.79,2.05,2.17,2.43,2.55,2.62,2.890427617072572,-1.3518436263760099,0.1724484624652275,-1.704970824003615,0.47,40
2018-01-19,1.44,1.62,1.79,2.06,2.2,2.45,2.57,2.64,2.8851632173829542,-1.38040503436129,0.3120420662347066,-1.5609409675023107,0.47,40
2018-01-22,1.44,1.65,1.79,2.08,2.21,2.46,2.59,2.66,2.929330154408032,-1.381441202213494,0.20836190158334922,-1.8997046956287544,0.47,40
2018-01-23,1.44,1.63,1.78,2.06,2.18,2.43,2.55,2.63,2.892010188662665,-1.3566300403903795,0.19435468972191924,-1.7809499338913222,0.47,40
2018-01-24,1.43,1.63,1.79,2.08,2.2,2.43,2.57,2.65,2.913899800957624,-1.3548296767187609,0.17419790566249932,-2.123469614548343,0.47,40
2018-01-25,1.42,1.64,1.8,2.08,2.2,2.41,2.55,2.63,2.890090997261404,-1.281947228881296,0.11539543959913781,-2.640558070109026,0.47,40
2018-01-26,1.41,1.64,1.8,2.13,2.24,2.47,2.6,2.66,2.866247610154277,-1.316912563562634,0.4291925663351646,-2.3232504404936414,0.47,40
2018-01-29,1.44,1.66,1.8,2.11,2.26,2.49,2.63,2.7,2.9493493453097415,-1.4108521317357285,0.32137773075389453,-1.8770497728549316,0.47,40
2018-01-30,1.44,1.66,1.88,2.13,2.27,2.51,2.65,2.73,3.0155797587982014,-1.3583389104001231,0.09736006598533496,-3.0039747981422806,0.47,40
2018-01-31,1.46,1.66,1.9,2.14,2.29,2.52,2.66,2.72,2.9662419847442827,-1.3341620526677516,0.2749691967994551,-2.6535293431432883,0.47,40
2018-02-01,1.48,1.64,1.89,2.16,2.33,2.56,2.72,2.78,3.009998688011411,-1.478326979922979,0.48006461875896833,-1.6615696324896658,0.47,40
2018-02-02,1.48,1.65,1.88,2.15,2.33,2.58,2.76,2.84,3.1524037990455254,-1.6006388436547099,0.21340671966667613,-1.7614188557377422,0.47,40
2018-02-05,1.51,1.67,1.85,2.08,2.25,2.5,2.68,2.77,3.146689451865297,-1.5506915635193053,-0.13918030249787428,-1.6486396793913705,0.47,40
2018-02-06,1.52,1.69,1.87,2.1,2.3,2.52,2.7,2.79,3.13722999822385,-1.5330070809237941,-0.030264898314573893,-1.6700193521417699,0.47,40
2018-02-07,1.55,1.73,1.91,2.15,2.33,2.57,2.75,2.84,3.204483320550615,-1.5446534794778366,-0.08919539459383956,-1.899740728613772,0.47,40
2018-02-08,1.55,1.73,1.91,2.13,2.32,2.57,2.76,2.85,3.2555058080239787,-1.5840156750870975,-0.22529572570173195,-1.9574207875670684,0.47,40
2018-02-09,1.55,1.73,1.89,2.05,2.26,2.52,2.72,2.83,3.33875452249336,-1.6190389816665942,-0.6698989575710198,-2.1948956639946906,0.47,40
2018-02-12,1.62,1.82,1.93,2.09,2.3,2.56,2.77,2.86,3.393577914691531,-1.5986434554560682,-0.7626127835724953,-2.117445323747128,0.47,40
2018-02-13,1.59,1.8,1.95,2.1,2.3,2.54,2.74,2.83,3.323883031156326,-1.494760860574615,-0.6967811760761239,-2.785325007465322,0.47,40
2018-02-14,1.58,1.81,1.98,2.17,2.4,2.65,2.84,2.91,3.3384884826364907,-1.5674383964456746,-0.28694873573874585,-2.5459140145048256,0.47,40
2018-02-15,1.58,1.82,1.99,2.19,2.4,2.65,2.83,2.9,3.310671711664554,-1.5125321943098173,-0.26389992052089833,-2.803332977970285,0.47,40
2018-02-16,1.62,1.83,2.0,2.21,2.38,2.63,2.81,2.87,3.2558375854618267,-1.4546580555445658,-0.2111958732543485,-2.461242993094934,0.47,40
2018-02-20,1.66,1.87,2.01,2.25,2.4,2.65,2.81,2.88,3.235664307585189,-1.4215762130103622,-0.13061741599531929,-2.196029605091133,0.47,40
2018-02-21,1.64,1.85,2.03,2.26,2.44,2.69,2.86,2.94,3.3081413745934025,-1.5026482791845428,-0.11668417362519785,-2.39413020454164,0.47,40
2018-02-22,1.63,1.84,2.02,2.25,2.42,2.66,2.84,2.92,3.2949753527426786,-1.479402510037573,-0.1780585869902488,-2.5602984538679383,0.47,40
2018-02-23,1.64,1.85,2.02,2.25,2.39,2.62,2.79,2.88,3.2481221455720783,-1.388303421519235,-0.26454264920883325,-2.8182780041412236,0.47,40
2018-02-26,1.66,1.87,2.03,2.22,2.37,2.6,2.77,2.86,3.2653912000860563,-1.360358773362711,-0.45230769584540476,-2.9376568499150015,0.47,40
2018-02-27,1.66,1.87,2.08,2.27,2.43,2.67,2.83,2.9,3.25558907000725,-1.3615365925443599,-0.1892709749030182,-3.001635384486155,0.47,40
2018-02-28,1.65,1.86,2.07,2.25,2.42,2.65,2.8,2.87,3.20761323137059,-1.3262879742325757,-0.14465462227732148,-2.975088876293101,0.47,40
2018-03-01,1.63,1.85,2.05,2.22,2.36,2.58,2.74,2.81,3.1735586103146245,-1.2439629700845725,-0.35066548363706457,-3.50854065804242,0.47,40
2018-03-02,1.65,1.86,2.06,2.25,2.4,2.63,2.79,2.86,3.2114947543005803,-1.3180013640699237,-0.2208559070076654,-3.053819894490418,0.47,40
2018-03-05,1.7,1.86,2.06,2.24,2.41,2.65,2.81,2.88,3.2290339002628126,-1.4051024767524913,-0.12577467539075807,-1.9656041330395582,0.47,40
2018-03-06,1.68,1.87,2.06,2.25,2.42,2.65,2.81,2.88,3.2262195089274868,-1.3716589308736302,-0.1443762606901662,-2.4231027307719497,0.47,40
2018-03-07,1.68,1.87,2.05,2.25,2.42,2.65,2.81,2.89,3.242452273505943,-1.3951163780977938,-0.16614396682120405,-2.3464092684552016,0.47,40
2018-03-08,1.67,1.89,2.05,2.25,2.42,2.63,2.79,2.86,3.2025910800254622,-1.3141226835876534,-0.187460714279034,-2.7698402694133284,0.47,40
2018-03-09,1.67,1.89,2.03,2.27,2.45,2.65,2.82,2.9,3.2322240518907597,-1.389144249507724,-0.09001725994281343,-2.3943212959800633,0.47,40
2018-03-12,1.71,1.89,2.05,2.27,2.43,2.64,2.79,2.87,3.1769492200703002,-1.3388555112707714,-0.03350430134077364,-1.9892347931971839,0.47,40
2018-03-13,1.73,1.9,2.03,2.26,2.41,2.62,2.77,2.84,3.139288985078649,-1.3249208933287673,-0.0015384679526758579,-1.5357748154634556,0.47,40
2018-03-14,1.76,1.94,2.05,2.26,2.41,2.61,2.75,2.81,3.1034776115666336,-1.2380404613747078,-0.04420312912564079,-1.6470379402981403,0.47,40
2018-03-15,1.77,1.95,2.07,2.29,2.42,2.62,2.76,2.82,3.1029226060550616,-1.2106177487556706,-0.029921592506194767,-1.829707285871915,0.47,40
2018-03-16,1.78,1.96,2.08,2.31,2.44,2.65,2.78,2.85,3.1290411143442705,-1.2378784380594847,0.0025830509126345087,-1.749791143324149,0.47,40
2018-03-19,1.8,1.99,2.08,2.31,2.45,2.65,2.78,2.85,3.1351738833131253,-1.226034233530332,-0.035819956223648544,-1.6648178723515936,0.47,40
2018-03-20,1.81,1.97,2.08,2.34,2.49,2.69,2.82,2.89,3.1284547594002303,-1.3037525894546778,0.24119238850574135,-0.9418509871618799,0.47,40
2018-03-21,1.74,1.95,2.06,2.31,2.46,2.69,2.82,2.89,3.184743177342968,-1.3259070351811346,0.039426522272415464,-1.8525379208237525,0.47,40
2018-03-22,1.72,1.95,2.05,2.29,2.43,2.63,2.76,2.83,3.116840057940079,-1.2094893588692335,-0.05096087589559242,-2.4218108863886987,0.47,40
2018-03-23,1.74,1.92,2.04,2.28,2.41,2.61,2.74,2.82,3.090951606770412,-1.2383965407476103,0.01702581658151705,-1.7802586886148914,0.47,40
2018-03-26,1.79,1.94,2.06,2.33,2.44,2.64,2.78,2.85,3.092109197654696,-1.263774955346742,0.17180917880703397,-1.1577397863360204,0.47,40
2018-03-27,1.77,1.93,2.1,2.26,2.39,2.58,2.7,2.78,3.0638318124096395,-1.1167037082669318,-0.16350847912202496,-2.323821516708496,0.47,40
2018-03-28,1.73,1.95,2.12,2.28,2.41,2.59,2.72,2.77,3.050760852780251,-1.0341354202158268,-0.17292282013823806,-3.3325000382212835,0.47,40
2018-03-29,1.73,1.93,2.09,2.27,2.39,2.56,2.68,2.74,2.987135267187683,-1.0207719384034784,-0.06526256745031914,-2.8912409062410687,0.47,40
2018-04-02,1.77,1.92,2.08,2.25,2.37,2.55,2.67,2.73,2.977119346593717,-1.0682190923706887,-0.024847690190033626,-1.9836349051817423,0.47,40
2018-04-03,1.75,1.92,2.09,2.28,2.41,2.6,2.73,2.79,3.0469833696223643,-1.1409648551154417,0.012105797192952909,-2.209097952592926,0.47,40
2018-04-04,1.71,1.9,2.07,2.28,2.42,2.61,2.73,2.79,3.0206685327868064,-1.1501923546692272,0.14484871889666787,-2.313754528967534,0.47,40
2018-04-05,1.72,1.93,2.07,2.3,2.45,2.64,2.76,2.83,3.0735201830647676,-1.1901666100975992,0.11662433550661981,-2.308360419366203,0.47,40
2018-04-06,1.73,1.91,2.06,2.27,2.4,2.58,2.7,2.77,3.007637647356513,-1.1254618098023472,0.0638015057100458,-2.1710933231586065,0.47,40
2018-04-09,1.76,1.93,2.08,2.29,2.43,2.6,2.72,2.78,2.9927019111385027,-1.1171639168144225,0.17838961436800185,-1.8600470741570874,0.47,40
2018-04-10,1.74,1.93,2.09,2.32,2.45,2.62,2.74,2.8,2.9997603016026915,-1.1070269169803155,0.2266767004546901,-2.2592971502452674,0.47,40
2018-04-11,1.73,1.95,2.09,2.32,2.45,2.62,2.72,2.79,2.989130512887632,-1.056861013465883,0.1729356846086426,-2.6640580735423707,0.47,40
2018-04-12,1.75,1.95,2.11,2.34,2.49,2.67,2.78,2.83,3.0151431713170114,-1.1309105295870494,0.3446154587168985,-2.1250290476369007,0.47,40
2018-04-13,1.76,1.97,2.12,2.37,2.51,2.67,2.77,2.82,2.9624704298106623,-1.060646054671678,0.45544183223644735,-2.2179619757058187,0.47,40
2018-04-16,1.79,1.98,2.12,2.39,2.52,2.69,2.78,2.83,2.948256684988893,-1.0819350608035623,0.5813967384316343,-1.6411338760096008,0.47,40
2018-04-17,1.8,2.02,2.16,2.41,2.52,2.68,2.77,2.82,2.9588760645160006,-0.9736816270818214,0.3822095792999188,-2.563626234184811,0.47,40
2018-04-18,1.81,2.01,2.17,2.42,2.57,2.73,2.83,2.87,2.992851476021222,-1.0760564108005108,0.5742816958207386,-1.9450360968958074,0.47,40
2018-04-19,1.82,2.01,2.21,2.44,2.58,2.77,2.87,2.92,3.079076618768467,-1.1232341793694578,0.45327017383984414,-2.2412999570864063,0.47,40
2018-04-20,1.81,2.01,2.22,2.46,2.62,2.8,2.91,2.96,3.1129097861922483,-1.164506564202488,0.521820980323785,-2.3273465082213627,0.47,40
2018-04-23,1.87,2.04,2.25,2.49,2.64,2.83,2.94,2.98,3.1227249812077607,-1.1775903665307097,0.5918284230755427,-1.7504026677679596,0.47,40
2018-04-24,1.87,2.05,2.25,2.48,2.63,2.83,2.95,3.0,3.194869228377062,-1.2133889998170981,0.3856050059963003,-2.010427501814002,0.47,40
2018-04-25,1.85,2.03,2.26,2.49,2.64,2.84,2.97,3.03,3.2370192463193472,-1.2464424694338432,0.3460243810813022,-2.336220949235056,0.47,40
2018-04-26,1.82,2.02,2.25,2.49,2.63,2.82,2.95,3.0,3.1870308346383833,-1.1887553209684572,0.3915963050095618,-2.7014034285489816,0.47,40
2018-04-27,1.82,2.02,2.24,2.49,2.62,2.8,2.92,2.96,3.1087810723103098,-1.1251667735543156,0.5090021155222362,-2.5751354541134286,0.47,40
2018-04-30,1.87,2.04,2.24,2.49,2.62,2.79,2.91,2.95,3.0869674495568664,-1.122656162715263,0.5475858552187789,-1.898174323381273,0.47,40
2018-05-01,1.85,2.05,2.26,2.5,2.66,2.82,2.93,2.97,3.093043517801279,-1.1058638648411334,0.6040330675782168,-2.329858815337325,0.47,40
2018-05-02,1.84,2.03,2.24,2.49,2.64,2.8,2.92,2.97,3.1077605145619986,-1.1369778222244344,0.5461649056704655,-2.2687206153246793,0.47,40
2018-05-03,1.84,2.02,2.24,2.49,2.62,2.78,2.9,2.94,3.061808960938261,-1.0929072402802305,0.5830052377198234,-2.2667093771019813,0.47,40
2018-05-04,1.84,2.03,2.24,2.51,2.63,2.78,2.9,2.95,3.0646139992502577,-1.077866674936924,0.5775782877981994,-2.432993367185458,0.47,40
2018-05-07,1.86,2.05,2.25,2.49,2.64,2.78,2.9,2.95,3.0811213989364883,-1.07809898247532,0.5091757315679817,-2.3357016675584266,0.47,40
2018-05-08,1.87,2.05,2.26,2.51,2.66,2.81,2.93,2.97,3.0840472450658902,-1.1088529498788324,0.6334198371501102,-2.047979246518926,0.47,40
2018-05-09,1.88,2.05,2.27,2.54,2.68,2.84,2.96,3.0,3.0999255776337753,-1.143621837439185,0.728794172786014,-1.846508932257971,0.47,40
2018-05-10,1.9,2.05,2.27,2.54,2.69,2.83,2.94,2.97,3.016072747011924,-1.0992891707771142,0.930404437166294,-1.3399065943281927,0.47,40
2018-05-11,1.92,2.06,2.28,2.54,2.69,2.84,2.94,2.97,3.0152919012824704,-1.0980551969498014,0.9367510984020971,-1.1458909717012093,0.47,40
2018-05-14,1.93,2.09,2.28,2.55,2.7,2.85,2.96,3.0,3.0832942510936494,-1.1262606862516378,0.7824561655972698,-1.3427258964354394,0.47,40
2018-05-15,1.92,2.09,2.31,2.58,2.75,2.92,3.04,3.08,3.1860777047585156,-1.2264265723386198,0.7948143458841551,-1.5410739729626652,0.47,40
2018-05-16,1.92,2.09,2.32,2.58,2.76,2.94,3.05,3.09,3.193238175840869,-1.23820999996999,0.8277030949993978,-1.5181275162531214,0.47,40
2018-05-17,1.92,2.1,2.32,2.57,2.75,2.94,3.07,3.11,3.2705862479179015,-1.281918534584921,0.6217124536774716,-1.7529670704216873,0.47,40
2018-05-18,1.91,2.09,2.32,2.55,2.71,2.9,3.02,3.06,3.220091785969017,-1.1990504335108985,0.5398642520816336,-2.106036676724704,0.47,40
2018-05-21,1.93,2.14,2.35,2.58,2.73,2.9,3.02,3.06,3.2216802730205236,-1.11022486535164,0.44096095706463795,-2.6863008881786308,0.47,40
2018-05-22,1.93,2.13,2.34,2.59,2.73,2.9,3.02,3.06,3.202241823159839,-1.121285503795238,0.53208353777421,-2.446710203726149,0.47,40
2018-05-23,1.92,2.11,2.29,2.53,2.67,2.83,2.95,3.01,3.1812156237731033,-1.1161457978982774,0.3591682404089855,-2.278212862839229,0.47,40
2018-05-24,1.91,2.09,2.28,2.5,2.65,2.82,2.93,2.98,3.142979546743291,-1.1112813562044812,0.4146157849541385,-2.070585822333214,0.47,40
2018-05-25,1.9,2.07,2.27,2.48,2.6,2.76,2.88,2.93,3.1025863791724166,-1.0441133170159058,0.2911115556446554,-2.3718522674540994,0.47,40
2018-05-29,1.93,2.06,2.17,2.32,2.43,2.58,2.71,2.77,3.0364893258673087,-0.9870979408859116,-0.21080810339901426,-1.6193358404336289,0.47,40
2018-05-30,1.94,2.08,2.23,2.42,2.53,2.67,2.79,2.84,3.0226783186230515,-0.9736049855097757,0.16021458128441762,-1.7429564763617384,0.47,40
2018-05-31,1.93,2.08,2.23,2.4,2.54,2.68,2.78,2.83,2.9988097576042985,-0.9623882917073264,0.22379954417853648,-1.719251299577594,0.47,40
2018-06-01,1.92,2.1,2.28,2.47,2.61,2.74,2.85,2.89,3.0346910176357147,-0.9502392501244099,0.3350719657018971,-2.3715462693132285,0.47,40
2018-06-04,1.94,2.13,2.3,2.52,2.64,2.78,2.89,2.94,3.089860383156993,-0.9738660928821784,0.3190698993413217,-2.4885133984592236,0.47,40
2018-06-05,1.94,2.13,2.32,2.49,2.62,2.76,2.87,2.92,3.102118397178855,-0.9352280077907726,0.1432814151811956,-2.896395414648759,0.47,40
2018-06-06,1.95,2.13,2.32,2.52,2.65,2.81,2.93,2.97,3.1478031659913865,-1.032519914379349,0.27872800956574606,-2.4016928289897876,0.47,40
2018-06-07,1.94,2.12,2.31,2.5,2.63,2.77,2.88,2.93,3.0914574805962713,-0.9661156255920494,0.26173717306907235,-2.566499850000524,0.47,40
2018-06-08,1.93,2.12,2.3,2.5,2.63,2.77,2.88,2.93,3.091129559760224,-0.9703839369182956,0.26920063465688054,-2.6120114145974798,0.47,40
2018-06-11,1.94,2.11,2.32,2.52,2.66,2.8,2.91,2.96,3.099065801661542,-1.0057523335257637,0.39927155724858265,-2.3621618866727645,0.47,40
2018-06-12,1.92,2.1,2.31,2.54,2.67,2.81,2.91,2.96,3.0630321757807026,-0.994366698359507,0.5470871048706148,-2.388113762507935,0.47,40
2018-06-13,1.94,2.09,2.35,2.59,2.71,2.85,2.95,2.98,3.021789711292826,-0.9859006534105308,0.8331996208685881,-2.0717842512427382,0.47,40
2018-06-14,1.94,2.07,2.35,2.59,2.69,2.81,2.9,2.94,2.9430532187331027,-0.906846164673264,0.8927658396784928,-2.114434592299307,0.47,40
2018-06-15,1.94,2.07,2.35,2.55,2.68,2.81,2.89,2.93,2.957763083514031,-0.9223587173117503,0.8139394969484117,-2.049980997450515,0.47,40
2018-06-18,1.94,2.13,2.35,2.56,2.67,2.8,2.89,2.92,2.9959302873167877,-0.8569905588526083,0.5607027998112627,-2.8313803841326344,0.47,40
2018-06-19,1.94,2.13,2.34,2.54,2.64,2.77,2.84,2.89,2.969745043178597,-0.8091125307415229,0.46395618014225604,-2.9699962389011185,0.47,40
2018-06-20,1.94,2.14,2.36,2.56,2.67,2.8,2.89,2.93,3.028321223615956,-0.8499448405658544,0.4407104491554711,-3.1572231753636317,0.47,40
2018-06-21,1.94,2.12,2.34,2.56,2.65,2.77,2.86,2.9,2.9666191847911487,-0.8250487330147307,0.5415014137855254,-2.8537243326011983,0.47,40
2018-06-22,1.93,2.11,2.33,2.56,2.65,2.77,2.86,2.9,2.958121990697647,-0.8368955268206912,0.5902181913984643,-2.7831432288839406,0.47,40
2018-06-25,1.93,2.13,2.34,2.54,2.63,2.75,2.83,2.87,2.95001833591337,-0.7666776256966349,0.43181293449604674,-3.258369515141127,0.47,40
2018-06-26,1.93,2.14,2.33,2.53,2.63,2.75,2.84,2.88,2.986898926028613,-0.7984466773213436,0.3476410876625659,-3.2528596647826196,0.47,40
2018-06-27,1.93,2.1,2.33,2.52,2.59,2.71,2.79,2.83,2.9009553885401838,-0.7375278683241008,0.4319586372387482,-3.0886416854077727,0.47,40
2018-06-28,1.93,2.11,2.33,2.52,2.6,2.73,2.81,2.84,2.9174945085560937,-0.7611050563199011,0.4523125103359899,-3.0133808245182045,0.47,40
2018-06-29,1.93,2.11,2.33,2.52,2.63,2.73,2.81,2.85,2.9045957403291496,-0.7626097096223076,0.5319967468004458,-2.912555470354894,0.47,40
2018-07-02,1.98,2.14,2.34,2.57,2.65,2.75,2.83,2.87,2.8959467970534276,-0.7641351025711037,0.6464465043150166,-2.3783976038467243,0.47,40
2018-07-03,1.98,2.12,2.33,2.53,2.63,2.72,2.79,2.83,2.8419070782288345,-0.7397923886741462,0.6832379975802785,-2.0978823973644944,0.47,40
2018-07-05,1.96,2.11,2.32,2.55,2.65,2.74,2.8,2.84,2.814650985626093,-0.7482337328655682,0.8583867223806269,-2.0335293930038825,0.47,40
2018-07-06,1.97,2.13,2.34,2.53,2.64,2.71,2.78,2.82,2.826875807810713,-0.6867369201943603,0.6517687086952308,-2.5246659727294003,0.47,40
2018-07-09,1.98,2.15,2.34,2.57,2.66,2.75,2.82,2.86,2.867643037580719,-0.7331547955855646,0.6985263185285228,-2.3973626602506317,0.47,40
2018-07-10,1.99,2.15,2.36,2.59,2.69,2.77,2.83,2.87,2.8384979867312334,-0.7177159058498169,0.8533438781554135,-2.256783068925595,0.47,40
2018-07-11,1.97,2.14,2.36,2.58,2.67,2.74,2.82,2.85,2.8381967674154533,-0.6837236663264336,0.7426943736358645,-2.729721188204895,0.47,40
2018-07-12,1.98,2.17,2.39,2.6,2.68,2.75,2.83,2.85,2.845022271211934,-0.6256667270755234,0.6748533839014589,-3.201545556245342,0.47,40
2018-07-13,1.98,2.16,2.37,2.59,2.66,2.73,2.8,2.83,2.813379935398892,-0.6165862180942562,0.6967952978776429,-2.9850805664881195,0.47,40
2018-07-16,2.01,2.19,2.39,2.59,2.67,2.75,2.82,2.85,2.863474129016308,-0.6356589543760507,0.5904844480301578,-2.9287768861193855,0.47,40
2018-07-17,2.02,2.19,2.39,2.62,2.69,2.76,2.83,2.86,2.8357189577716797,-0.6352425897992112,0.746303164789459,-2.6531254166576423,0.47,40
2018-07-18,2.0,2.17,2.43,2.6,2.69,2.77,2.84,2.88,2.8972874608181813,-0.6414414019559225,0.5638228048295751,-3.363854423558685,0.47,40
2018-07-19,2.0,2.16,2.4,2.6,2.67,2.74,2.81,2.84,2.8195330322091143,-0.6084340477321238,0.7020994880651551,-2.9666981261937018,0.47,40
2018-07-20,1.99,2.16,2.41,2.6,2.68,2.77,2.85,2.89,2.9212688502232123,-0.6881523617833082,0.547692116453689,-3.2471791391349765,0.47,40
2018-07-23,1.99,2.19,2.42,2.64,2.72,2.83,2.92,2.96,3.0208524361518987,-0.767894348742305,0.5083343030831288,-3.428656934831898,0.47,40
2018-07-24,2.02,2.19,2.42,2.63,2.74,2.83,2.91,2.95,2.96961255159425,-0.770557982887546,0.6866629764882447,-2.689820913314145,0.47,40
2018-07-25,2.01,2.2,2.42,2.66,2.74,2.82,2.9,2.94,2.9398046438420407,-0.7085211167369233,0.7045176175417854,-3.088338586985611,0.47,40
2018-07-26,1.99,2.19,2.41,2.69,2.78,2.86,2.95,2.98,2.9534637540494497,-0.7764511424576352,0.9059284782671623,-2.879257369257027,0.47,40
2018-07-27,2.0,2.2,2.43,2.67,2.76,2.84,2.92,2.96,2.9577459606538508,-0.721538518195608,0.7310597054212189,-3.2594077529030567,0.47,40
2018-07-30,2.04,2.21,2.43,2.66,2.77,2.85,2.94,2.98,2.992732419696494,-0.7904483284198144,0.729824182164252,-2.5518813861106606,0.47,40
